sample_id,traj_id,k,x1,x2,u_bound,gamma,u,k1,k2,q11,q12,q22,y1,y2,x1_next,x2_next,solve_time
536,10,36,-0.0008927510467183926,0.0015089154541360992,1.9851252829937154,0.11797439429394856,0.014015109386821736,-22.50087216758556,-4.024458611131234,0.01299068075163938,-0.032999075777442356,0.20622441489458568,-0.15949823229065194,-0.0874336366313162,-0.0007418595013047827,0.0012538806541564805,0.06688332557678223
537,10,37,-0.0007418595013047827,0.0012538806541564805,1.9851252829937154,0.11797439429395212,0.011646295009931227,-22.500872169342212,-4.0244586116007675,0.012990680750250661,-0.03299907577541974,0.20622441487571191,-0.15949823227487042,-0.0874336366397316,-0.0006164714358891346,0.0010419514826972356,0.06336402893066406
538,10,38,-0.0006164714358891346,0.0010419514826972356,1.9851252829937154,0.11797439429392996,0.00967785435847588,-22.500872172435983,-4.024458612572525,0.012990680748200025,-0.032999075773098616,0.20622441484243415,-0.15949823224619375,-0.0874336366563424,-0.000512276287619411,0.0008658422862817754,0.05778074264526367
539,10,39,-0.000512276287619411,0.0008658422862817754,1.9851252829937154,0.11797439429392594,0.008042116818762065,-22.500872173278783,-4.024458612812662,0.012990680747586216,-0.032999075772376256,0.2062244148343521,-0.1594982322383138,-0.08743363666178058,-0.0004256920589912335,0.0007194988222647522,0.06789517402648926
540,10,40,-0.0004256920589912335,0.0007194988222647522,1.9851252829937154,0.117974394293925,0.006682849372891418,-22.5008721758357,-4.0244586136002765,0.012990680745769312,-0.0329990757695171,0.20622441480031145,-0.15949823221616397,-0.08743363666716865,-0.00035374217676475826,0.0005978901278730299,0.06419181823730469
541,10,41,-0.00035374217676475826,0.0005978901278730299,1.9851252829937154,0.11797439429394053,0.005553323426384883,-22.500872168972197,-4.024458611371981,0.012990680750348994,-0.032999075776355066,0.2062244148928573,-0.15949823227606186,-0.08743363665271534,-0.00029395316397745527,0.0004968355664437933,0.060152530670166016
542,10,42,-0.00029395316397745527,0.0004968355664437933,1.9851252829937154,0.11797439429394155,0.004614708392844884,-22.50087217137731,-4.024458612123036,0.01299068074865899,-0.032999075773663726,0.20622441486011206,-0.1594982322553264,-0.08743363665701046,-0.00024426960733307595,0.0004128611071612717,0.05510520935058594
543,10,43,-0.00024426960733307595,0.0004128611071612717,1.9851252829937154,0.11797439429391098,0.003834736772204957,-22.500872176638985,-4.024458613839232,0.012990680745245464,-0.032999075769255634,0.20622441479536377,-0.15949823220797912,-0.08743363667591075,-0.00020298349661694877,0.0003430798946886573,0.06303191184997559
544,10,44,-0.00020298349661694877,0.0003430798946886573,1.9851252829937154,0.11797439429393702,0.003186594873125747,-22.50087216790535,-4.02445861101727,0.012990680751075697,-0.0329990757777275,0.2062244149103307,-0.15949823228473603,-0.08743363665421035,-0.00016867550714808304,0.00028509300598386205,0.061811208724975586
545,10,45,-0.00016867550714808304,0.00028509300598386205,1.9851252829937154,0.11797439429397175,0.002648001021217598,-22.500872166413245,-4.02445861050442,0.012990680751969496,-0.032999075778724976,0.2062244149284715,-0.15949823229837315,-0.08743363664824891,-0.00014016620654969683,0.0002369069809682112,0.06502652168273926
546,10,46,-0.00014016620654969683,0.0002369069809682112,1.9851252829937154,0.11797439429394281,0.002200439556206404,-22.500872166934187,-4.024458610699829,0.012990680751720421,-0.03299907577870292,0.20622441492363938,-0.15949823229317656,-0.08743363665240637,-0.00011647550845287571,0.00019686529117026512,0.07022261619567871
547,10,47,-0.00011647550845287571,0.00019686529117026512,1.9851252829937154,0.11797439429396313,0.00182852431001109,-22.50087216556569,-4.024458610233671,0.012990680752551949,-0.03299907577965623,0.20622441494029378,-0.15949823230565513,-0.08743363664700712,-9.67889793358492e-05,0.0001635913923148993,0.07265400886535645
548,10,48,-9.67889793358492e-05,0.0001635913923148993,1.9851252829937154,0.11797439429392936,0.0015194696639613276,-22.500872171294596,-4.024458612085104,0.012990680748743126,-0.032999075774250305,0.2062244148660804,-0.15949823225503612,-0.087433636662738,-8.042984010435927e-05,0.00013594140178524642,0.06873726844787598
549,10,49,-8.042984010435927e-05,0.00013594140178524642,1.9851252829937154,0.11797439429392388,0.0012626510058077055,-22.500872171863534,-4.024458612308358,0.012990680748473763,-0.03299907577406639,0.20622441485882692,-0.15949823224973902,-0.08743363666495113,-6.683569992583464e-05,0.00011296477433559107,0.10515403747558594
550,11,0,0.15259083474302773,-0.7182945729914844,2.1919865154731437,0.2287784329693139,-0.09269971762834839,-14.799182169412882,-3.014807468331197,0.03432389932138282,-0.08747229226570054,0.5603191071452593,-0.24425351882704835,-0.3947358408539681,0.08076137744387929,-0.07912492507649946,0.06911611557006836
551,11,1,0.08076137744387929,-0.07912492507649946,2.1919865154731437,0.0951809066515858,-1.739868775942282,-26.153921767035307,-4.705950383686865,0.012008067555235424,-0.03375559136113794,0.22126680180773223,-0.15520592129537802,-0.15842949520504848,0.07284888493622935,-0.14484016517430753,0.07797074317932129
552,11,2,0.07284888493622935,-0.14484016517430753,2.1919865154731437,0.09518090619313707,-1.2236776550312114,-26.154032055146953,-4.705976522136356,0.012007994147532026,-0.033755460378131916,0.22126569408180105,-0.15520505981917676,-0.15842976873725617,0.05836486841879859,-0.1107874479683871,0.06220555305480957
553,11,3,0.05836486841879859,-0.1107874479683871,2.1919865154731437,0.09518090625003249,-1.0051131302187404,-26.15401963671176,-4.705973411801897,0.012008000769139427,-0.03375546012186826,0.22126570524553957,-0.1552051900770712,-0.15842955895552163,0.047286123621959886,-0.09018114814505358,0.06206703186035156
554,11,4,0.047286123621959886,-0.09018114814505358,2.1919865154731437,0.09518090627716103,-0.8123319824477474,-26.15401375550613,-4.7059718570331,0.01200800365524854,-0.033755458714543746,0.22126570512538504,-0.15520525404365262,-0.15842944970304995,0.038268008807454526,-0.07294864183314309,0.06793355941772461
555,11,5,0.038268008807454526,-0.07294864183314309,2.1919865154731437,0.09518090629173313,-0.6575677140670978,-26.154010546136902,-4.705970985010956,0.012008005151997295,-0.033755457508633485,0.2212657029454553,-0.15520528976200418,-0.15842938636888965,0.030973144624140216,-0.059045443280394905,0.0563962459564209
556,11,6,0.030973144624140216,-0.059045443280394905,2.1919865154731437,0.09518090629886834,-0.5322057824788944,-26.15400863994586,-4.705970421927926,0.012008006030148557,-0.0337554574684313,0.22126571014661256,-0.15520530903594354,-0.1584293610621593,0.025068600296100724,-0.04778913940912848,0.058670997619628906
557,11,7,0.025068600296100724,-0.04778913940912848,2.1919865154731437,0.09518090630280536,-0.43075010006492337,-26.154007490032388,-4.705970072375163,0.01200800655094055,-0.033755457520158495,0.22126571575333132,-0.15520532040446008,-0.15842934756615146,0.020289686355187873,-0.038678946816022325,0.06277179718017578
558,11,8,0.020289686355187873,-0.038678946816022325,2.1919865154731437,0.09518090630510917,-0.3486346368622683,-26.154006787706766,-4.705969856354934,0.012008006862130983,-0.033755457521021465,0.22126571908522244,-0.15520532739760665,-0.15842933913281285,0.01642179167358564,-0.03130544060266275,0.05799126625061035
559,11,9,0.01642179167358564,-0.03130544060266275,2.1919865154731437,0.09518090630680258,-0.28217318787023304,-26.154006320884665,-4.705969714045363,0.012008007072753187,-0.033755457540444664,0.22126572137421072,-0.15520533201293787,-0.15842933366629167,0.013291247613319365,-0.02533757394565362,0.06198859214782715
560,11,10,0.013291247613319365,-0.02533757394565362,2.1919865154731437,0.09518090630774186,-0.2283815168996305,-26.1540060325407,-4.705969624987332,0.01200800719957462,-0.03375545753705663,0.2212657227348536,-0.15520533488952856,-0.15842933018573926,0.010757490218754003,-0.020507382774566284,0.06848764419555664
561,11,11,0.010757490218754003,-0.020507382774566284,2.1919865154731437,0.09518090630835987,-0.18484434284711054,-26.15400584913566,-4.705969567988539,0.0120080072792972,-0.03375545753081043,0.22126572358901667,-0.15520533672567907,-0.15842932794780998,0.008706751941297374,-0.01659798805952423,0.07004857063293457
562,11,12,0.008706751941297374,-0.01659798805952423,2.1919865154731437,0.09518090630877452,-0.14960681404793574,-26.154005723668035,-4.705969529511307,0.012008007335287887,-0.033755457533302946,0.22126572419630725,-0.15520533797053057,-0.15842932646203625,0.00704695313534495,-0.013433855071524968,0.06253504753112793
563,11,13,0.00704695313534495,-0.013433855071524968,2.1919865154731437,0.09518090630893425,-0.12108673984041915,-26.154005660106904,-4.705969508477384,0.01200800735928348,-0.033755457514022535,0.2212657244326925,-0.15520533863561164,-0.1584293255701667,0.0057035676281924534,-0.010872911932593484,0.04830622673034668
564,11,14,0.0057035676281924534,-0.010872911932593484,2.1919865154731437,0.09518090630915478,-0.09800354786517294,-26.1540056019206,-4.705969491035931,0.01200800738639685,-0.033755457520618044,0.2212657247335572,-0.15520533920373925,-0.15842932491843728,0.004616276434933105,-0.00880017041024846,0.061118364334106445
565,11,15,0.004616276434933105,-0.00880017041024846,2.1919865154731437,0.09518090630930003,-0.07932078619676852,-26.15400556360055,-4.705969479563835,0.012008007404296393,-0.03375545752518103,0.22126572493259147,-0.1552053395775091,-0.15842932449087554,0.003736259393908259,-0.007122562914710529,0.05902671813964844
566,11,16,0.003736259393908259,-0.007122562914710529,2.1919865154731437,0.09518090630930277,-0.06419958525713496,-26.15400554538577,-4.705969473560426,0.012008007411240796,-0.033755457519957496,0.22126572500127378,-0.15520533976763948,-0.1584293242372086,0.003024003102437206,-0.005764763651207574,0.07856512069702148
567,11,17,0.003024003102437206,-0.005764763651207574,2.1919865154731437,0.09518090630946006,-0.05196099211073895,-26.154005521260718,-4.7059694669408465,0.01200800742421974,-0.03375545753089219,0.22126572515468007,-0.15520533998938574,-0.15842932402281346,0.0024475267373164486,-0.0046658064442359135,0.07582902908325195
568,11,18,0.0024475267373164486,-0.0046658064442359135,2.1919865154731437,0.09518090630946129,-0.04205548513222966,-26.154005515907343,-4.705969464935917,0.012008007425564054,-0.03375545752599043,0.2212657251624096,-0.15520534005100636,-0.1584293239244728,0.0019809460928928574,-0.0037763473243300656,0.05300474166870117
569,11,19,0.0019809460928928574,-0.0037763473243300656,2.1919865154731437,0.09518090630940447,-0.034038299839726324,-26.154005511177274,-4.705969463307046,0.01200800742719475,-0.03375545752396397,0.2212657251791809,-0.1552053401013766,-0.1584293238556503,0.0016033113604598508,-0.0030564489298194686,0.052671194076538086
570,11,20,0.0016033113604598508,-0.0030564489298194686,2.1919865154731437,0.0951809063094099,-0.02754945884643296,-26.154005530530743,-4.705969467334212,0.012008007413129284,-0.033755457497955846,0.22126572499565816,-0.15520533995235955,-0.1584293239100029,0.0012976664674779039,-0.002473787304196221,0.05337166786193848
571,11,21,0.0012976664674779039,-0.002473787304196221,2.1919865154731437,0.09518090630950096,-0.022297608425378635,-26.1540055033816,-4.705969461014265,0.012008007430942392,-0.03375545752534733,0.2212657252208051,-0.15520534017666582,-0.15842932377118418,0.0010502877370582818,-0.0020022005134969208,0.05167698860168457
572,11,22,0.0010502877370582818,-0.0020022005134969208,2.1919865154731437,0.09518090630954919,-0.018046936777859374,-26.154005493006675,-4.705969458545425,0.012008007437599716,-0.033755457535129124,0.2212657253046085,-0.15520534026350333,-0.15842932371366872,0.0008500676857085898,-0.001620513975767225,0.047925710678100586
573,11,23,0.0008500676857085898,-0.001620513975767225,2.1919865154731437,0.09518090630951787,-0.014606585647851288,-26.154005499889095,-4.705969459991005,0.012008007432630748,-0.033755457525993376,0.22126572523942029,-0.1552053402103854,-0.15842932373336902,0.0006880162881318673,-0.001311589688062619,0.04904532432556152
574,11,24,0.0006880162881318673,-0.001311589688062619,2.1919865154731437,0.09518090630951521,-0.011822080767642571,-26.154005499372403,-4.705969459803645,0.012008007432788398,-0.03375545752571564,0.22126572524139013,-0.15520534021593552,-0.15842932372588805,0.0005568573193256054,-0.0010615567252197323,0.04663801193237305
575,11,25,0.0005568573193256054,-0.0010615567252197323,2.1919865154731437,0.0951809063096063,-0.009568395856507452,-26.15400547801506,-4.70596945497487,0.012008007447207317,-0.03375545754918226,0.22126572542522893,-0.15520534038915323,-0.1584293236297662,0.0004507016468036321,-0.0008591884264291098,0.04786396026611328
576,11,26,0.0004507016468036321,-0.0008591884264291098,2.1919865154731437,0.09518090630950903,-0.0077443388538980884,-26.154005498409894,-4.705969459517744,0.012008007433234998,-0.033755457525755275,0.22126572524562438,-0.15520534022552224,-0.15842932371400778,0.0003647828041607211,-0.0006953983104446906,0.049329280853271484
577,11,27,0.0003647828041607211,-0.0006953983104446906,2.1919865154731437,0.09518090630950879,-0.0062680082557324285,-26.154005503834256,-4.7059694607231135,0.012008007429516415,-0.03375545751955629,0.2212657251983035,-0.1552053401818867,-0.15842932373705013,0.00029524297311625205,-0.0005628320807706113,0.04685783386230469
578,11,28,0.00029524297311625205,-0.0005628320807706113,2.1919865154731437,0.09518090630951366,-0.005073115759406119,-26.154005498911303,-4.705969459602917,0.012008007432820409,-0.033755457524872426,0.2212657252403673,-0.1552053402219797,-0.15842932371427865,0.00023895976503919092,-0.00045553741834232275,0.053870201110839844
579,11,29,0.00023895976503919092,-0.00045553741834232275,2.1919865154731437,0.09518090630952378,-0.004106009830249302,-26.154005497591342,-4.70596945930328,0.012008007433704233,-0.03375545752626534,0.22126572525133054,-0.15520534023280444,-0.15842932370769744,0.00019340602320495865,-0.0003686967154748524,0.048972129821777344
580,11,30,0.00019340602320495865,-0.0003686967154748524,2.1919865154731437,0.0951809063095129,-0.0033232667116705615,-26.154005500015327,-4.705969459840125,0.012008007432036151,-0.03375545752345464,0.22126572522996407,-0.15520534021339027,-0.15842932371762092,0.0001565363516574734,-0.0002984107617559584,0.05301046371459961
581,11,31,0.0001565363516574734,-0.0002984107617559584,2.1919865154731437,0.0951809063095389,-0.0026897406704056177,-26.154005494615717,-4.705969458633307,0.012008007435715591,-0.033755457529512985,0.22126572527658345,-0.15520534025701016,-0.15842932369379925,0.00012669527548187756,-0.00024152366693651797,0.05579710006713867
582,11,32,0.00012669527548187756,-0.00024152366693651797,2.1919865154731437,0.09518090630932913,-0.0021769859352998655,-26.15400555457307,-4.705969472093475,0.01200800739496425,-0.033755457462360965,0.22126572475608614,-0.15520533977282894,-0.15842932395503495,0.00010254290878822577,-0.0001954811598017512,0.04668235778808594
583,11,33,0.00010254290878822577,-0.0001954811598017512,2.1919865154731437,0.09518090630950857,-0.0017619794323916974,-26.154005499279116,-4.705969459668587,0.012008007432522352,-0.03375545752423257,0.22126572523637092,-0.1552053402193954,-0.15842932371432147,8.299479280805064e-05,-0.00015821589730940174,0.05877351760864258
584,11,34,8.299479280805064e-05,-0.00015821589730940174,2.1919865154731437,0.0951809063095136,-0.0014260870866005643,-26.154005496292495,-4.705969458990673,0.012008007434525217,-0.033755457527411735,0.2212657252614015,-0.15520534024383723,-0.158429323699782,6.717320307711047e-05,-0.0001280546434464046,0.07284712791442871
585,11,35,6.717320307711047e-05,-0.0001280546434464046,2.1919865154731437,0.09518090630949788,-0.0011542270813764916,-26.15400549718353,-4.7059694591855985,0.012008007433916008,-0.03375545752646078,0.22126572525438368,-0.15520534023649887,-0.15842932370468082,5.436773873247001e-05,-0.00010364313564897035,0.07378244400024414
586,11,36,5.436773873247001e-05,-0.00010364313564897035,2.1919865154731437,0.09518090630656617,-0.0009341927265565937,-26.154006135765215,-4.705969602193839,0.012008006998879425,-0.03375545680620617,0.22126571969150033,-0.15520533508883075,-0.15842932645066987,4.4003425167572974e-05,-8.388528114490097e-05,0.07417893409729004
587,11,37,4.4003425167572974e-05,-8.388528114490097e-05,2.1919865154731437,0.09518090630949083,-0.0007561042526429389,-26.154005499487507,-4.705969459697609,0.012008007432337526,-0.033755457523835665,0.22126572523434743,-0.155205340217952,-0.15842932371456658,3.561489705308288e-05,-6.789393279748939e-05,0.10111021995544434
588,11,38,3.561489705308288e-05,-6.789393279748939e-05,2.1919865154731437,0.09518090630951162,-0.0006119654391308739,-26.154005498788365,-4.705969459557544,0.012008007432849225,-0.033755457524725134,0.22126572524021432,-0.1552053402234818,-0.1584293237115211,2.882550377333394e-05,-5.495107333934872e-05,0.06145310401916504
589,11,39,2.882550377333394e-05,-5.495107333934872e-05,2.1919865154731437,0.0951809063094394,-0.0004953043114117827,-26.1540055062007,-4.705969461197554,0.012008007427754434,-0.03375545751621323,0.22126572517566956,-0.1552053401639375,-0.1584293237430673,2.333039643939907e-05,-4.447555664204217e-05,0.06032681465148926
590,11,40,2.333039643939907e-05,-4.447555664204217e-05,2.1919865154731437,0.09518090630950966,-0.0004008827055462157,-26.154005501437744,-4.705969460148406,0.012008007431043494,-0.033755457521774036,0.22126572521759963,-0.1552053402020114,-0.15842932372358673,1.888284077519485e-05,-3.5997024590691396e-05,0.05180931091308594
591,11,41,1.888284077519485e-05,-3.5997024590691396e-05,2.1919865154731437,0.09518090630954731,-0.0003244610230729028,-26.154005495497774,-4.705969458819071,0.012008007435092753,-0.03375545752848945,0.22126572526941662,-0.15520534024985838,-0.15842932369817098,1.528313831612571e-05,-2.9134784974906595e-05,0.053338050842285156
592,11,42,1.528313831612571e-05,-2.9134784974906595e-05,2.1919865154731437,0.09518090630946224,-0.0002626078753979673,-26.15400551502725,-4.705969463203437,0.012008007421813415,-0.033755457506548195,0.22126572509930828,-0.15520534009231918,-0.15842932378238161,1.236965981863505e-05,-2.358071829131069e-05,0.0613863468170166
593,11,43,1.236965981863505e-05,-2.358071829131069e-05,2.1919865154731437,0.09518090630950223,-0.00021254601083944887,-26.154005504144,-4.7059694607527165,0.012008007429195241,-0.03375545751870347,0.22126572519398563,-0.15520534018022017,-0.15842932373512977,1.001158798950398e-05,-1.9085442882195697e-05,0.06511068344116211
594,11,44,1.001158798950398e-05,-1.9085442882195697e-05,2.1919865154731437,0.09518090630950442,-0.00017202761600457019,-26.154005498963926,-4.7059694595855905,0.01200800743270838,-0.033755457524491876,0.22126572523911617,-0.15520534022205723,-0.15842932371273372,8.103043701284411e-06,-1.5447117667779244e-05,0.05485415458679199
595,11,45,8.103043701284411e-06,-1.5447117667779244e-05,2.1919865154731437,0.09518090631112718,-0.00013923338377997885,-26.154005119898414,-4.705969374584628,0.012008007690784533,-0.03375545795216442,0.22126572854941015,-0.15520534327659335,-0.15842932209325597,6.558331934506486e-06,-1.250237907026226e-05,0.05330634117126465
596,11,46,6.558331934506486e-06,-1.250237907026226e-05,2.1919865154731437,0.09518090630947215,-0.00011269083544515845,-26.1540055104172,-4.705969462165339,0.012008007424930493,-0.033755457511588115,0.2212657251385101,-0.1552053401298095,-0.15842932376096888,5.3080940274802606e-06,-1.0119006656560197e-05,0.04481697082519531
597,11,47,5.3080940274802606e-06,-1.0119006656560197e-05,2.1919865154731437,0.09518090630953134,-9.120818409765047e-05,-26.154005499362018,-4.705969459692652,0.01200800743247829,-0.033755457524184115,0.22126572523566826,-0.1552053402186542,-0.15842932371480803,4.2961933618242406e-06,-8.189984754141111e-06,0.0661325454711914
598,11,48,4.2961933618242406e-06,-8.189984754141111e-06,2.1919865154731437,0.09518090630953252,-7.382084667536504e-05,-26.154005496165887,-4.705969458965063,0.012008007434631186,-0.0337554575277262,0.22126572526374935,-0.15520534024447308,-0.15842932370121376,3.4771948864101293e-06,-6.6286991087653395e-06,0.04272723197937012
599,11,49,3.4771948864101293e-06,-6.6286991087653395e-06,2.1919865154731437,0.09518090630957184,-5.9748118593014326e-05,-26.154005486712215,-4.705969456853825,0.012008007441079868,-0.033755457538375284,0.22126572534561303,-0.1552053403207637,-0.1584293236599137,2.814324975533595e-06,-5.3650468441467616e-06,0.044045209884643555
600,12,0,-0.11793850143180004,0.4210001348557896,1.9511712767185516,0.1280858226629819,0.8514680610989107,-20.029922797025336,-3.588671100769195,0.01565108018791076,-0.038957160989474104,0.24291803002125395,-0.17368549004296654,-0.09144398718260444,-0.07583848794622108,0.10911054989406324,0.09151196479797363
601,12,1,-0.07583848794622108,0.10911054989406324,1.9511712767185516,0.12272012586700218,1.2343422502010957,-21.90095939996213,-3.909735545076019,0.01318023175418062,-0.0328728261442832,0.20376411771734532,-0.16013566368699314,-0.0767173831025992,-0.06492743295681476,0.10805379008023257,0.07895040512084961
602,12,2,-0.06492743295681476,0.10805379008023257,1.9511712767185516,0.12272012579525436,0.9995114349649099,-21.900960453569912,-3.909735200037072,0.013180229867233181,-0.03287282689953598,0.20376416680531267,-0.16013564463739352,-0.07671745354117007,-0.0541220539487915,0.08946692893976167,0.05867147445678711
603,12,3,-0.0541220539487915,0.08946692893976167,1.9511712767185516,0.12272012573687498,0.8355331612135946,-21.90096670985712,-3.9097367567349406,0.013180224632702046,-0.03287282135268004,0.20376412222092774,-0.16013558296909192,-0.07671751224686602,-0.04517536105481533,0.07470315268148606,0.056633710861206055
604,12,4,-0.04517536105481533,0.07470315268148606,1.9511712767185516,0.12272012569887923,0.69731454823102,-21.900971931703697,-3.909738153627558,0.013180220447186395,-0.03287281667137813,0.2037640776887202,-0.16013553251020524,-0.07671755364242544,-0.037705045786666724,0.062348970213929884,0.04734086990356445
605,12,5,-0.037705045786666724,0.062348970213929884,1.9511712767185516,0.12272012567425404,0.5820090804810742,-21.900975749520082,-3.9097392000356703,0.013180217435159606,-0.03287281324444604,0.20376404331941184,-0.16013549586356982,-0.07671758203855569,-0.03147014876527374,0.052039011655253535,0.06065988540649414
606,12,6,-0.03147014876527374,0.052039011655253535,1.9511712767185516,0.12272012565801867,0.4857680470711375,-21.900978446150113,-3.9097399482167186,0.013180215325424132,-0.03287281082592895,0.20376401841791347,-0.1601354700614259,-0.07671760145464332,-0.026266247599748382,0.04343384647002388,0.05200004577636719
607,12,7,-0.026266247599748382,0.04343384647002388,1.9511712767185516,0.12272012564722658,0.4054415042884887,-21.900980308291977,-3.9097404666547537,0.01318021387219193,-0.032872809157671184,0.20376400111087484,-0.16013545225758624,-0.0767176147502745,-0.021922862952745995,0.03625163103450645,0.06439948081970215
608,12,8,-0.021922862952745995,0.03625163103450645,1.9511712767185516,0.12272012563982987,0.3383977365742554,-21.900981639531167,-3.9097408418639534,0.01318021284211294,-0.03287280796478233,0.20376398841204882,-0.1601354395735683,-0.07671762391914912,-0.01829769984929535,0.03025706497184455,0.05011773109436035
609,12,9,-0.01829769984929535,0.03025706497184455,1.9511712767185516,0.12272012563473039,0.2824403148563399,-21.90098257394002,-3.909741106625609,0.01318021212184352,-0.03287280712795146,0.20376397940343685,-0.1601354306830008,-0.07671763025747486,-0.015271993352110895,0.02525375927637841,0.05870866775512695
610,12,10,-0.015271993352110895,0.02525375927637841,1.9511712767185516,0.12272012563128715,0.2357360047149199,-21.900983209843666,-3.909741286037332,0.013180211630203028,-0.032872806558672335,0.20376397332893784,-0.1601354246249027,-0.07671763462923648,-0.012746617424473054,0.02107779949870204,0.07253408432006836
611,12,11,-0.012746617424473054,0.02107779949870204,1.9511712767185516,0.12272012562890136,0.19675471429729316,-21.900983655286772,-3.9097414121127523,0.013180211286609374,-0.03287280616011802,0.2037639690473183,-0.16013542038468956,-0.07671763766460629,-0.01063883747460285,0.01759237596506718,0.07840681076049805
612,12,12,-0.01063883747460285,0.01759237596506718,1.9511712767185516,0.12272012562724641,0.1642193665429727,-21.90098396422985,-3.9097414995524327,0.013180211048336313,-0.03287280588403709,0.2037639660806175,-0.16013541744322748,-0.07671763977324757,-0.008879599878096132,0.01468330174343867,0.0775001049041748
613,12,13,-0.008879599878096132,0.01468330174343867,1.9511712767185516,0.12272012562610304,0.13706406136791666,-21.900984176469752,-3.909741559407958,0.013180210884194998,-0.03287280569401321,0.20376396405480007,-0.16013541542106302,-0.07671764123401285,-0.0074112697037522655,0.012255271803998907,0.07372021675109863
614,12,14,-0.0074112697037522655,0.012255271803998907,1.9511712767185516,0.12272012562528983,0.11439915562534159,-21.900984332993467,-3.9097416043021767,0.01318021076460354,-0.03287280555393358,0.20376396250808598,-0.16013541393678418,-0.07671764225709254,-0.006185742523352375,0.010228740728114274,0.07476115226745605
615,12,15,-0.006185742523352375,0.010228740728114274,1.9511712767185516,0.12272012562475502,0.09548211723952707,-21.90098443285546,-3.9097416322368774,0.01318021068693557,-0.03287280546457012,0.2037639615714284,-0.16013541298307735,-0.07671764296149267,-0.005162868450540948,0.008537316699562208,0.07179570198059082
616,12,16,-0.005162868450540948,0.008537316699562208,1.9511712767185516,0.1227201256243364,0.07969319925425272,-21.900984514874065,-3.909741656308485,0.013180210625341736,-0.03287280539130907,0.20376396072337907,-0.16013541221026475,-0.07671764345907248,-0.004309136780584727,0.007125586451265911,0.08813977241516113
617,12,17,-0.004309136780584727,0.007125586451265911,1.9511712767185516,0.12272012562408269,0.06651513584102052,-21.900984562437248,-3.9097416694799545,0.013180210588076313,-0.03287280534859776,0.2037639602855081,-0.16013541175501514,-0.07671764380286546,-0.0035965781354581356,0.0059472998358149065,0.07729697227478027
618,12,18,-0.0035965781354581356,0.0059472998358149065,1.9511712767185516,0.12272012562393325,0.055516196293515924,-21.900984592730985,-3.909741677673422,0.013180210563927375,-0.03287280532104207,0.20376396001763028,-0.16013541146380075,-0.07671764403272208,-0.003001848151876645,0.004963854631881194,0.05656599998474121
619,12,19,-0.003001848151876645,0.004963854631881194,1.9511712767185516,0.12272012562379009,0.04633604082320299,-21.90098461418886,-3.9097416835157617,0.01318021054698552,-0.032872805302408506,0.2037639598322801,-0.16013541125637515,-0.07671764420122223,-0.0025054626886885254,0.004143031875974194,0.06377363204956055
620,12,20,-0.0025054626886885254,0.004143031875974194,1.9511712767185516,0.1227201256237087,0.038673915399943505,-21.900984633761215,-3.9097416892736563,0.013180210532279099,-0.032872805284581946,0.2037639596261711,-0.1601354110726769,-0.07671764431566137,-0.002091159501091106,0.0034579403295729736,0.04854416847229004
621,12,21,-0.002091159501091106,0.0034579403295729736,1.9511712767185516,0.1227201256235851,0.03227879865440942,-21.900984653541126,-3.909741695503224,0.013180210518240792,-0.032872805266859366,0.20376395939117103,-0.16013541089043482,-0.07671764440415421,-0.0017453654681338087,0.002886135487059319,0.04714798927307129
622,12,22,-0.0017453654681338087,0.002886135487059319,1.9511712767185516,0.12272012562361234,0.026941178078832333,-21.900984649363053,-3.909741693309024,0.013180210519556507,-0.03287280527110332,0.2037639595070106,-0.16013541091971925,-0.07671764445435603,-0.0014567519194278768,0.0024088842635100367,0.04760622978210449
623,12,23,-0.0014567519194278768,0.0024088842635100367,1.9511712767185516,0.12272012562353471,0.022486186197605236,-21.90098466763694,-3.9097416995086514,0.01318021050742469,-0.03287280525451011,0.20376395925668805,-0.1601354107559502,-0.07671764450161417,-0.0012158634930768731,0.002010551280102536,0.04935169219970703
624,12,24,-0.0012158634930768731,0.002010551280102536,1.9511712767185516,0.12272012562354179,0.018767871539457873,-21.900984663033483,-3.9097416974911257,0.013180210509597976,-0.03287280525867897,0.2037639593519081,-0.1601354107928953,-0.07671764452282749,-0.0010148083650666196,0.0016780866181655882,0.05675244331359863
625,12,25,-0.0010148083650666196,0.0016780866181655882,1.9511712767185516,0.1227201256234836,0.015664417223360868,-21.900984679945758,-3.9097417034503525,0.013180210498791532,-0.03287280524325017,0.20376395910398074,-0.16013541064355694,-0.07671764454972334,-0.0008469997032500608,0.001400598297295059,0.05312013626098633
626,12,26,-0.0008469997032500608,0.001400598297295059,1.9511712767185516,0.1227201256234334,0.013074149957551656,-21.900984695878623,-3.9097417091804836,0.013180210488895764,-0.03287280522932148,0.20376395886710177,-0.1601354105029205,-0.07671764457247568,-0.0007069398735205549,0.0011689954313888213,0.07030034065246582
627,12,27,-0.0007069398735205549,0.0011689954313888213,1.9511712767185516,0.12272012562357978,0.010912209148710595,-21.900984672630265,-3.909741700448156,0.013180210502813183,-0.032872805251617274,0.203763959254952,-0.1601354107011928,-0.07671764458547489,-0.0005900403303816728,0.000975690403142406,0.06260538101196289
